Run,ElasticNetLR,GradientBoosting_80,LightGBM,LogisticRegression,Naive Bayes,RandomForest,SVM,Stacking,XGBoost
1,0.5628140703517589,0.5689354275741709,0.5770523283725395,0.5625784847216408,0.5314197051978278,0.5303687635574839,0.5741626794258373,0.5715725806451613,0.5749178017848755
2,0.7169197396963123,0.7389006342494715,0.7793638868019034,0.716571738540819,0.6546598056032019,0.7953686200378072,0.7407995763833731,0.7922776148582601,0.7707119331137574
3,0.3761801016702978,0.3709923664122137,0.5155393053016453,0.3759071117561684,0.5077298616761594,0.4399441340782123,0.5694656488549619,0.46701846965699206,0.4990665836963286
4,0.8171951479038093,0.8271086865295846,0.8207440811724915,0.816943380161771,0.6655610834715312,0.8273040482342808,0.6736111111111112,0.8228070175438597,0.8198702170507943
5,0.493281317728652,0.5390428211586902,0.5430985915492957,0.5012615643397814,0.4574031890660592,0.5008715862870424,0.18345618345618345,0.5373608903020668,0.5492801771871539
6,0.689838153356328,0.7763383035932535,0.8114392001860031,0.6792861005949162,0.6931203298119041,0.8027554535017222,0.7946446961894954,0.7915970398663166,0.809367681498829
7,0.18788410886742757,0.361005331302361,0.49072929542645244,0.26412092283214,0.42163801820020225,0.4328882642304989,0.1391614629794826,0.4433833560709413,0.48224299065420556
8,0.8126392546080615,0.8238505143816922,0.8151637505607896,0.8080514629591201,0.7208394338701806,0.8265635074145713,0.805247225025227,0.8229934924078091,0.8141355401476179
